评论ID,评论时间,评论内容,评论得分,用户ID,用户昵称,用户等级,点赞数,回复数,是否置顶,是否精华,商品ID,购买时间,商品_颜色,评论图片
23315543415,2025-05-08 22:18:35,第一眼看到苍山灰就知道这是我要的手表，上手之后相当好看，戴在手上和那些机械表不相上下，官方表盘有很多，觉得不够的话还有表盘市场可以下载。熊猫情绪表盘很可爱，熊猫会根据情绪变换动作和背景色，很有趣；运动监测相当齐全，有很多运动可以选择；银色的表壳很亮，因为gt5的表盘不是蓝宝石的，爱惜的话建议可以贴个表盘膜。,5,,p***h,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/301625/4/4251/3957974/681cbd39Fb875953a/c298e53d709f1858.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/292201/11/4165/105624/681cbd3aFd6ece133/64520dc33b0e889d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/290993/32/3852/4088017/681cbd3aFa1ab9c36/bd22dae197e95da1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300773/3/3777/156260/681cbd3aFb5e3f5f4/9f7e9ebf6764baa3.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295671/5/4215/167204/681cbd3bFafe5639c/af431e90f2065fde.jpg.dpg
23459198183,2025-05-16 09:33:38,犹豫了很久最终还是下单了华为GT5，续航很不错，带一整天只掉百分4的电量，可惜不是华为的手机，缺少了语音助手， 健康玄机感知系统非常准，支持心率，血压，体温，睡眠监测等健康指标，情绪检测实时更新，有心情不好的时候转一下手腕就能看见特别可爱，运动涂鸦智能解锁也很速度，非常合适我们运动时候佩戴 ，外观设计简单八边形设计，圆形表盘，提升耐用与质感。,5,,萌***意,,,,0,0,,0,46mm大表 托帕蓝,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/316012/33/1264/49442/682695f0Ffe36923e/eb362f9e8d3b0bbd.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/291577/27/5606/95228/682695f1Fc620761c/11ce84907277a694.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/321230/3/973/73878/682695f1Fca6acc21/17e2f74b19381a80.jpg.dpg
23587461774,2025-05-24 11:35:34,刚入手华为GT5手表，体验感直接拉满！颜值上完全长在我的审美点上，金属表身搭配高清大屏，简约大气又不失精致，不管是日常通勤还是运动穿搭都超适配。续航能力也太顶了，重度使用一周才充一次电，彻底告别电量焦虑。健康监测功能更是精准又全面，心率、睡眠、压力监测一应俱全，还能自动识别十几种运动模式，运动完看数据超方便！HarmonyOS系统操作丝滑流畅，消息提醒、遥控拍照这些小功能也很实用。唯一小遗憾是表盘商城要是能再多些免费表盘就更好啦~总体来说，性价比超高，入股不亏，绝对是智能手表的宝藏之选！,5,,j***梦,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/301890/11/9152/185567/68313e85F1ab1348c/0861fd63165b3588.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/294623/36/7887/92363/68313e85Fa54df404/416385ae95db3cbd.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/291040/6/8982/134035/68313e85Fa272bce0/f7c7ba4beb57003f.jpg.dpg
23243092823,2025-05-04 11:14:39,HUAWEI WATCH GT 5 的情绪监测功能很实用，能依据生理数据精准评估情绪状态，还能生成情绪健康报告，其萌宠熊猫表盘会随情绪变化表情，增添趣味性；运动涂鸦功能新颖，可自定义运动路线，让运动更有趣；外观采用蓝宝石玻璃表镜材质，耐刮耐磨性出色，所以原厂都不需要配备保护膜了。,5,,G***o,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/282967/14/28012/76619/6816db9bF00666b8e/751db672d98c5634.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/288526/39/2729/75391/6816db9cF68a53fcb/a0e56f5a7b28f655.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/296102/32/2773/63175/6816db9dFfb9a7065/50022d8acad8a413.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/303286/3/2219/67509/6816db9dF6821677d/860f54c04553101a.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/275946/27/29154/46986/6816db9eF57968ed2/74f9ad6fdf0f44a9.jpg.dpg
23574835711,2025-05-23 10:29:45,这个手表续航太顶了！开全天心率+睡眠监测，能用10天以上！而且心率、血氧检测很准，和医院设备对比误差很小，睡眠分析超详细，连午睡都能识别，睡眠质量一目了然。金属表框+氟橡胶表带，质感拉满，商务休闲都能戴！,5,,H***z,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306652/2/3356/85512/682fdd98Fa3fe784f/fa7a4f4a4177cb7e.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/314449/34/3379/74810/682fdd98F20ef37e8/76ed450c9ab44df2.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300574/8/9078/84975/682fdd98F7a27ddb6/0b43b674814d60e9.jpg.dpg
23306533715,2025-05-08 10:20:58,"外形外观：黑色高端大气上档次，表盘可多样化选择，可换自己喜欢的风格。
操作难易：操作简单便捷，功能强大。
准确性：运动数据准确，激励健康科学锻炼。动态情绪表盘，时刻监测心情，可随时调节心态，保持好心情。
舒适程度：佩戴舒适，体验感很好。
很不错的产品，推荐大家购买。",5,,湯***9,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/301931/4/3520/220093/681c150aF49cb987b/87ea8ec024a0e129.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300479/1/3427/230580/681c1509F5210e07e/679658d1ff979c73.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/292476/17/4113/234878/681c150aFad1d1a84/7f374c94cc23af23.jpg.dpg
23526483586,2025-05-20 20:29:11,"情绪监测：情绪变化时会震动提醒，可以跟着呼吸动画调节，5分钟后心率下降12次/分，比冥想App更直观。
运动涂鸦：户外步行很健康的有氧运动，可以精确画出运动轨迹，随时提示运动状况。
产品外观：产品外观设计个人比较喜欢，宜商务宜运动，各种场合佩戴均可。
电池续航：拿到手没有充电，带了两天电量掉了百分之十，续航能力很强。",5,,j***e,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/297471/26/8863/3029216/682c7595Fd7cf233f/a32bd7fced055a70.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/303034/28/8071/3418567/682c7595F0e6dff5a/93af3f213005dbca.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/315216/17/2583/102573/682c7596Feacc78a0/a479c058a4551688.jpg.dpg
23233001517,2025-05-03 19:20:15,华为GT5手表，外观高级，典雅而不失朴实，棕表带银表盘完美搭配，戴在手上非常适配，功能多样，操控灵敏，抬腕即亮屏，内含有心率检测，运动涂鸦等多功能应用，实时监测心跳，协助高效运动，实现透明全面的健康报告和科技智能生活基本需求，华为遥遥领先！,5,,j***1,,,,0,0,,0,46mm大表 砂砾棕,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/297143/29/2658/390744/6815fbe7Fb2550c2c/7529ae213648e051.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/289866/38/1024/354080/6815fbe8F8bd076b4/a05741fedc40ef34.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/283903/8/19004/438877/6815fbeaF21dae91c/81d5f13556be413f.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/297069/23/2613/265072/6815fbebFf86b9fab/c882d964ef919f70.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299997/10/2071/127759/6815fbecF6b42627b/797690cd0caece6b.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302292/29/2089/581206/6815fbeeF45ba69ce/e0c4ba3df3ae1ca9.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/287997/7/1516/74667/6815fbeeF103286d8/6030821e71dd2e2a.jpg.dpg
23297757283,2025-05-07 20:22:03,"舒适程度：非常合适
操作难易：简单实用
外形外观：孩子推荐的，没错
主要功能：我想要的功能都有了
续航能力：用了几天才来评价，感觉还可以
精准程度：心率挺准的灵敏度也高，功能齐全，时刻显示情绪，加上国补很实惠",5,,j***r,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302475/5/3704/2792901/681b5069F069cf9a5/55769c25a2b78986.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302729/14/3358/2154999/681b506aFadc833bd/b24bfb3d44b02d7b.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/293470/1/3608/3205282/681b506aF2fc40ebe/ab9bb5d3eae3211c.jpg.dpg
23229442402,2025-05-03 14:30:01,"华为GT5这做工，真心没得挑👍。细节处理得特别到位，拿在手里手感超级舒服。从GT2换到GT5，功能上多了不少，而且都很实用。
续航方面，华为一如既往地给力🔋。用了一整天还能剩不少电，出门不用担心手机没电。",5,,j***k,,,,0,0,,0,46mm大表 砂砾棕,https://jvod.300hu.com/img/2025/934062253/1/img6.jpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/275663/21/29536/110951/6815b7e9Fffe6b225/db5625e77cf910b9.jpg.dpg
23567028480,2025-05-22 18:26:07,"上午下单下午就收到了，速度很快，老公很喜欢，很大气
舒适程度：非常舒服
主要功能：功能齐全，很满意
灵敏度：非常灵敏
操作难易：容易上手",5,,j***m,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/310379/16/3135/76136/682efbbdFedb914c2/e131b01aeac343fe.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/309612/30/3231/57417/682efbbdF24aa728a/e2adcab0284234cb.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/314937/30/3175/68780/682efbbdF54878424/43439f1690e59521.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306319/14/4256/3476980/682efbbeF9175c1ad/936fdda2812b0be1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/286706/11/8652/123464/682efbbeF8bf9532a/91134733fca114f9.jpg.dpg
23493686857,2025-05-18 13:57:02,"华为gt 5这款手表颜值非常高，有AI功能，我主要买这款手表，就是为了跑步，在跑步领域上，这款手表非常有权威
续航能力：大约可以使用14天
舒适程度：对于男性来说，手表大小正好可以换表，带来改变它的适用场景
主要功能：功能特别特别多
做工质量：特别好
外形外观：很大气，特别适合男人",5,,j***b,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/307063/7/1964/158791/682976acF2d35edab/8b901676b6710cdf.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/296487/22/8036/108954/682976acF67e7851f/f0cfd126358ff3d2.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/293092/31/8082/95942/682976adF4470d998/e95a6c649611b015.jpg.dpg
23580010449,2025-05-23 18:55:32,物流非常快，买的蓝色颜值高，送老公的礼物，支持100+运动模式，健康监测全面（心率、血氧、睡眠等），续航长达14天，触控流畅，支持蓝牙通话和音乐控制，设计时尚，日常和运动都可以佩戴，表盘洋气，值得购买,5,,j***t,,,,0,0,,0,46mm大表 托帕蓝,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/303464/3/8943/72003/68305423Fbff7c6df/eab59c07bb83a21e.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/291480/29/8803/52578/68305423Ff2854450/ff40495213cdb9e8.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/304972/26/4505/62268/68305423F958e236a/cc6950b6cfe947a2.jpg.dpg
23461697875,2025-05-16 11:33:46,"外形外观：非常高级耐看
做工质量：是一款很高档的智能手表
华为WATCH GT5用下来真的挺惊喜的！情绪监测特别有意思，戴着表它就能实时监测心率变化，压力值一高小熊猫表盘立刻蹦蹦跳跳提醒我放松，还会自动推荐呼吸训练，像有个贴心管家随时关照心情。外观也超抗造！我买的是普通版，平时磕到桌子、蹭到包包金属边框都没划痕，官方说耐磨性比之前强了2倍，亲测健身撸铁时刮蹭也没留痕迹，表带脏了湿巾一擦就干净。运动党还能玩运动涂鸦，周末跑个爱心或者星座路线发朋友圈超有成就感！综合来看，这表算是把健康管理和实用耐用平衡得很到位了",5,,点***子,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/289028/32/2165/66881/6826b218F4ec3baa0/a9270a1ce4bccffc.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302927/2/6933/14585/6826b218Ff7c3047b/58d60722694072d1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306101/22/2445/86440/6826b219F4ddd97b3/164450ce82723a33.jpg.dpg
23522305792,2025-05-20 13:52:29,主要功能：华为GT5到手超惊喜！外观精致，表盘样式丰富能随心切换。续航超给力，一周一充无压力。健康监测功能强大，心率、睡眠数据精准，还能实时追踪运动状态。NFC刷公交超方便，消息提醒及时。佩戴舒适无感，性价比超高，绝对值得入手！,5,,j***a,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/291490/7/7893/3664202/682c189aF85882b6f/268066c14d8af355.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/309812/25/2448/4557919/682c189bFc2398d87/c6a5fa535e6e6027.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/315975/12/2513/3262834/682c189cF153b2eb6/b06f1fa7039bc52d.jpg.dpg
23458510704,2025-05-16 08:07:47,入手 GT 5有段时间了，选的苍山灰这款，它的外观超赞，戴上很大气，表盘耐磨耐刮，平时不小心碰到桌子啥的，完全不用担心会留划痕，各项功能都挺好用，尤其情绪监测功能真的很绝，戴上它就像有个情绪小管家。还有运动涂鸦功能，跑完步随手画个小图案，记录当下的运动心情，挺有意思的！,5,,j***城,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/301122/40/6854/111921/682681d1F08fcddfc/bd70943da00a51e1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/313663/19/1229/79132/682681d1Fa287f6d3/6bbcb35f83541bc0.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/297391/34/7577/118537/682681d2F21398e4f/eab8973de0057351.jpg.dpg
23215248433,2025-05-02 16:22:42,情绪辅助管理很好玩，可以实时监控个人的情绪变化，尤其这只可爱的小熊猫，简直就是一个宠物。各项数据监测很齐全，也很准，这是我看中的。接听电话方便， 声音清晰，这下再也不怕静音的时候漏接重要电话了。健康三环对各项指标监测非常直观，好用好用。,5,,极***罡,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/283806/25/28493/2597726/681480cfF79dd848e/64b1bf5e9dc23041.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/282402/12/28215/3127581/681480d0F617b7c17/d9153cfe2d92d678.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/288166/19/1666/2718043/681480d0Ffd920ead/a240f15224a23488.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/279064/24/29152/2867392/681480d1Ff9d2dd70/a5a5c60be62089c3.jpg.dpg
23514218055,2025-05-19 22:47:07,入手HUAWEI WATCH GT 5有段时间了，体验感超棒！它的外观很抗造，不锈钢表体搭配铝硅玻璃镜面，平时磕磕碰碰也没留下划痕。运动涂鸦功能特别有意思，跑步时能按照预设图案规划路线，跑个&ldquo;爱心&rdquo;路线发给对象，超有心意。情绪监测也很贴心，能根据体征数据推测情绪，不开心时还能引导做呼吸训练放松身心，真的爱了！,5,,j***p,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/320960/27/2000/60375/682b4469F4e147dd8/941c568e952156c0.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302463/21/8021/4167016/682b446aFc07d22ce/8a97d3ef83cca057.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/320962/9/2013/3960305/682b446bF36cd680e/f085923f81034891.jpg.dpg
23478172690,2025-05-17 10:46:12,快递很快嗷，昨天晚上下单第二天早上就到了 这黑色自带的表盘可比GT4黑色的那个表盘帅多了，&ldquo;活力三环&rdquo;也从原本的圆弧形变成了棱角分明的&ldquo;蜘蛛网形&rdquo;黑色沉稳运动风 买来的时候是橡胶带 皮带可以自己换！建议去官网买比较真 。华为功能也挺齐全的 心脏健康 呼吸🫁测量 以及心率相比于gt4更挺准确 因为传感器更多了 而且还可以打电话发信息！还有一些运动功能可以连接手机去查看 报告也是自动生成。,5,,身***七,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/304097/13/2734/97097/6827f873F10dbb7f1/b76a1d1616ea7770.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/286924/10/7177/89955/6827f873F6e3405cf/9cc7a6df17368084.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302005/31/6988/53374/6827f873F8f028e2d/26075fca79aa0717.jpg.dpg
23574979513,2025-05-23 10:45:59,入手HUAWEI WATCH GT 5有段时间了，真的超爱！外观精致大方，金属表圈质感满满，而且很耐刮耐磨，日常佩戴完全不用担心。运动涂鸦功能太有趣啦，运动时随手记录轨迹，超有成就感。情绪监测也很贴心，能实时了解自己的情绪状态，帮我及时调整。 附上几张佩戴图，亮屏状态下表盘超炫~ 💕,5,,丿***丨,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/315018/7/3253/72362/682fe165F7e8c9cb8/d9fd6f683525ad6a.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/312057/37/3353/50112/682fe166Fb684f101/7c67490ceace8f7d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/307112/8/3350/64027/682fe167F2a75852a/3ad5081f8f31e88d.jpg.dpg
23264298742,2025-05-05 17:14:25,GT5的情绪监测功能确实不错，能精准识别我的压力状态，帮助我及时调整心态。运动涂鸦也非常棒，记录运动轨迹同时还能自由图写，增添乐趣，手表外观设计简约大气，镜面材质耐磨，日常佩戴无需担心划痕，并且手表轻薄，质感出众。两周超长续航，支持无线快充，真的是太优秀了！,5,,时***购,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300735/23/2694/2792078/68188170F1787bd06/be79ceda29d0e909.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/296671/3/3310/3021601/68188170F4bb951b6/b1bfdd7138d10309.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/301110/35/2685/2583232/68188171Fb1563555/6f3f4f14e1a5c1ba.jpg.dpg
23544528829,2025-05-21 14:26:24,产品外观表盘设计非常喜欢，蓝色表带非常简约大气上档次，男朋友非常喜欢。情绪监测功能很好，能及时察觉自己的情绪变化，运动涂鸦能更准确的记录运动路线及轨迹，便于更好更科学合理的调节，第一次买大表盘的手表，非常成功的一次购物，强烈推荐！,5,,k***n,,,,0,0,,0,46mm大表 托帕蓝,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300730/21/8356/91433/682d720dF10a8a027/01765e8dab65d148.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/294784/2/7956/77023/682d720eFb3ff227d/dde21e9851f35897.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/298336/4/9057/59818/682d720fFe9782889/a7b456835117aab6.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/286986/10/6376/45523/682d720fFc3a7251c/f0e12100ed22edba.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300797/35/8459/2232767/682d7210F9206c91a/0301a8d3162a8ddc.jpg.dpg
23372063672,2025-05-11 21:38:34,运动涂鸦真好看啊，情绪监测功能非常新颖，很实用，让我能及时发现并调整自己的心态和情绪，铝硅玻璃非常坚硬，耐磨且漂亮大气，真是物超所值，兄弟们直接闭眼冲，买到就是赚到，充电也是嘎嘎快，续航太强大了，哈哈,5,,毛***莓,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/303049/32/5489/223282/6820a859F5837079a/e7e5391a89f0aa01.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/293892/6/4614/297546/6820a85aF8aed0bcf/66b8de1582fb3739.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302747/7/5604/173662/6820a859F4d6b9d61/0d1950a87224cde4.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/289240/28/4779/144041/6820a859F4a9a9950/17140df74898754d.jpg.dpg
23326818861,2025-05-09 12:26:10,华为GT5手表作为一款智能穿戴设备，给我带来了非常不错的使用体验。首先，它的外观设计时尚大方，佩戴舒适。其次，手表的性能表现出色，无论是日常的时间显示还是健康监测功能都表现得相当精准。特别是在运动模式切换和心率监测方面，表现稳定可靠。此外，电池续航能力也令人满意，一次充电可以支持长时间使用。总体而言，华为GT5手表是一款性价比高的产品，适合追求时尚与实用性的消费者。,5,,浮***丶,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/287272/16/3693/3276218/681d83dcF0138f09b/34e4f0eddfc248b1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299333/17/1800/3463047/681d83deF45fe2381/d7c6c51593b01c49.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299383/36/4982/3596810/681d83e0F8fecc98e/550bd61facc8d705.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/288355/33/3770/3804412/681d83e1F0e6856b2/33910532de465d2b.jpg.dpg
23498541242,2025-05-18 20:46:52,戴了GT5，情绪监测真的准，压力大时会提醒我深呼吸，超贴心！运动涂鸦功能好玩又实用，跑步路线都能画成图案。最惊喜的是表盘超耐磨，日常磕碰完全没划痕，颜值一直在线！续航也很顶，用下来依然很香～,5,,N***头,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/313827/10/2027/91619/6829d6b5Fc433823e/a2d762e007b0a670.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/292556/28/5104/65083/6829d6b9Fb46dfb1d/2fa461459f25beb3.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/318137/26/1790/78812/6829d6bbF7d59003f/9f444a91051a7948.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/317872/4/1828/109215/6829d6bbF1d781b23/d243a1f7b7616100.jpg.dpg
23273726880,2025-05-06 10:49:52,五一假期购买的，物流还是很快，第二天就收到了。很激动地拆包装，果真没让我失望。这款手表非常漂亮，大气上挡次。功能非常强大，可以监测身体健康，可以监督运动，可以进行情绪监测管理，实时压力分析，还可以睡眠监测，佩戴起来很舒服，耐刮耐磨。非常棒！,5,,j***0,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/287726/8/3453/176035/681978cfF0c146ef7/f8740643fbcafc03.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/271453/31/28272/146529/681978cfF26e76397/1141554d60836112.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/274180/7/29336/173818/681978d0F0fb5281a/6561b0af794e119a.jpg.dpg
23173524708,2025-04-29 20:00:10,小孩一眼就瞄上华为GT5托帕蓝版智能手表，外形很漂亮，内置情绪监测功能很不错，一旦监测到不愉快情绪，就提示做深呼吸减压。另外运动这块我比较喜欢户外骑行，打开后就像一个码表，随时显示你骑行的车速，运动涂鸦也不错，可以根据制定的路线进行运动。另外夜间睡眠这个功能我也特别喜欢，可以监测我休息时间，提示我尽量早睡多睡，健康生活。希望大家都运动起来，健康身体。,5,,沙***粒,,,,0,0,,0,46mm大表 托帕蓝,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/296785/29/1461/111965/6810bf46F32ea5bf6/d1f8394b0779e2ad.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/298771/31/1399/162591/6810bf48F580d08f2/ecd09e7fc7980d7d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/273794/21/28839/167917/6810bf49Fdf95023e/501390357c755a85.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/278187/20/29230/154148/6810bf4aF7500469e/3ea4fd3d9092d432.jpg.dpg
23565229479,2025-05-22 15:26:04,"简约大气，续航很能打，周一充满，这几晚都用来运动和听歌，现在周四还有65的电，终于告别续航焦虑了！
这个情绪监测还挺好玩的，也不知道准不准，但是看起来好像还真那么回事。
运动涂鸦倒是还没用过，下次可以试试，好多功能都还在探索中。
整体颜值很高，配上各式表盘，既可以很商务，也可以很休闲，还能很可爱",5,,黄***啦,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/290955/12/8876/96848/682ed18bFd34c2391/3716455c28bdd70e.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306223/33/4153/67414/682ed18bFe1bd147b/526aa075043f42e4.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/321031/24/2863/96878/682ed18bFb082b707/e8f866a3725b844e.jpg.dpg
23411611565,2025-05-14 06:47:34,手表太棒了，操作流畅，表盘大气上档次，可运动可商务，运动模式专业，健康监测精准，收到第二天陪我完成首个半马。几年前用苹果手表一两天就得充电，这手表用了快5天了还有一半多的电，太棒了👍！,5,,j***0,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/305667/13/1736/73622/6823cb42Faffdfc02/268a7c809615b419.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299363/11/6979/72743/6823cb4dFa0fd0be2/9e7ec3ec6b68da8d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299669/3/7020/4635299/6823cb4eF73f9c6b0/c55c5792b227a4c4.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/313525/31/664/4786907/6823cb4fF06702862/0154818600de1ed2.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/297959/5/6350/3558469/6823cb50F7629eb60/184edb8cb40f5c03.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/314545/38/611/34892/6823cb52F865f9dd3/2b995b3839298e0a.jpg.dpg
